Date,Iprec,WindSp,WindDir,RelHum,AirT,Swglobal
31/05/2010 13:00 ,0,3.65,138.25,50.13,7.76,854.6
31/05/2010 14:00 ,0,4.01,135.98,58.42,6.6,403.93
31/05/2010 15:00 ,0,2.92,144.99,50.36,7.27,345.7
31/05/2010 16:00 ,0,3.02,165.54,51.47,7.44,345.73
31/05/2010 17:00 ,0,4.02,176.33,52.35,7.59,281.95
31/05/2010 18:00 ,0,5.07,169.89,57.58,6.91,132.05
31/05/2010 19:00 ,0,4.53,176.65,54.28,6.96,56.92
31/05/2010 20:00 ,0,2.56,174.07,55.73,6.94,18.49
31/05/2010 21:00 ,0,2.62,174.03,53.01,7.04,0.62
31/05/2010 22:00 ,0,3.17,166.41,54.4,6.99,-0.85
31/05/2010 23:00 ,0,3.19,155.85,55.23,6.72,-0.85
01/06/2010 00:00,0,2.76,164.63,52.81,6.74,-0.85
01/06/2010 01:00,0,1.87,159.74,54.92,6.68,-0.85
01/06/2010 02:00,0,2.88,126.33,56.58,6.58,-0.85
01/06/2010 03:00,0,3.45,119.39,57.54,6.26,-0.85
01/06/2010 04:00,0,3.46,105.05,59.18,6.23,-0.85
01/06/2010 05:00,0,3.82,134.3,61.05,5.95,3.07
01/06/2010 06:00,0,4.09,150.43,61.07,6.14,29.06
01/06/2010 07:00,0,3.8,145.37,58.67,6.65,103.65
01/06/2010 08:00,0,4.38,153.39,58.59,7.21,213.38
01/06/2010 09:00,0,4.14,137.52,54.34,8.6,613.88
01/06/2010 10:00,0,3.95,130.6,55.21,9.24,530.95
01/06/2010 11:00,0,4.39,100.28,49.99,9.94,513.8
01/06/2010 12:00,0,4.18,129.95,48.43,10.92,738.15
01/06/2010 13:00,0,3.67,146.57,47.31,11.48,983.75
01/06/2010 14:00,0,4.45,135.67,47.07,12.09,1048.58
01/06/2010 15:00,0,3.99,152.03,53.41,12.42,990.75
01/06/2010 16:00,0,4.33,157.31,48.48,11.68,470.28
01/06/2010 17:00,0,5.3,169.97,50.46,10.8,217.45
01/06/2010 18:00,0,4.68,171.23,50.26,10.6,193.05
01/06/2010 19:00,0,3.44,158.32,51.7,10.19,83.15
01/06/2010 20:00,0,3.63,157.76,54.84,9.61,19.62
01/06/2010 21:00,0,3.68,164.67,53.15,9.35,0.17
01/06/2010 22:00,0,3.23,158.22,57.34,8.76,-0.85
01/06/2010 23:00,0,3.89,157.77,58.48,8.41,-0.85
02/06/2010 00:00,0,4.65,166.77,60.81,8.15,-0.85
02/06/2010 01:00,0,5.34,178.73,59.38,8.18,-0.85
02/06/2010 02:00,0,3.2,158.23,61.93,7.92,-0.85
02/06/2010 03:00,0,3.45,170.38,67.27,7.28,-0.85
02/06/2010 04:00,0,3.99,160.42,68.13,6.8,-0.85
02/06/2010 05:00,0,2.24,152.19,65.85,6.87,5.66
02/06/2010 06:00,0,3.52,140.68,62.46,7.33,45.19
02/06/2010 07:00,0,3.52,138.04,60.53,7.65,123.3
02/06/2010 08:00,0,3.98,128.32,59.54,8.07,213.2
02/06/2010 09:00,0,4.14,136.45,60.19,8.37,308.1
02/06/2010 10:00,0,4.04,140.49,59.4,9.07,495.23
02/06/2010 11:00,0,3.85,139.38,55.96,9.67,515.15
02/06/2010 12:00,0,3.69,132.99,59.05,8.81,332.48
02/06/2010 13:00,0,3.78,104.37,54.91,9.85,498.63
02/06/2010 14:00,0,4.31,103.74,55.19,10.99,706.9
02/06/2010 15:00,0,3.6,125.44,55.21,10.08,299.38
02/06/2010 16:00,0,3.39,129.39,53.91,10.21,305.93
02/06/2010 17:00,0,3.74,154.45,55.45,10.31,197.63
02/06/2010 18:00,0.01,4.01,153.62,59.98,9.57,169.38
02/06/2010 19:00,0.06,4,154.3,60.13,9.31,80.51
02/06/2010 20:00,0.17,5.15,155.77,68.69,8.15,10.79
02/06/2010 21:00,0.08,3.67,95.74,67.87,8.12,0.28
02/06/2010 22:00,0,4.07,106.53,63.96,8.39,-0.85
02/06/2010 23:00,0,3.3,126.06,61.32,8.78,-0.85
03/06/2010 00:00,0,3.03,97.44,63.97,8.57,-0.85
03/06/2010 01:00,0,3.1,91.05,60.41,8.88,-0.85
03/06/2010 02:00,0,3.08,86.91,61.44,8.81,-0.85
03/06/2010 03:00,0.01,2.94,107.41,63.65,8.61,-0.85
03/06/2010 04:00,0.49,1.53,169.35,75.95,7.78,-0.85
03/06/2010 05:00,1.04,1.73,193.21,82.8,6.99,13.75
03/06/2010 06:00,0.25,2.36,149.27,75.73,7.06,48.26
03/06/2010 07:00,0.01,3.07,159.05,67.72,7.89,122.13
03/06/2010 08:00,0.01,4.23,161.89,60.91,9.68,427.38
03/06/2010 09:00,0,4.49,140.52,58.54,10.56,607.78
03/06/2010 10:00,0,3.85,131.89,57.81,11.79,752.43
03/06/2010 11:00,0,4.98,162.25,54.29,12.56,915.5
03/06/2010 12:00,0,6.03,169.2,55.32,12.98,852.7
03/06/2010 13:00,0,5.48,163.81,51.03,13.82,879.03
03/06/2010 14:00,0,5.13,158.05,46.97,14.36,926.25
03/06/2010 15:00,0,5.74,164.36,46.78,14.37,722.55
03/06/2010 16:00,0,4.97,170.29,45.83,14.39,503.83
03/06/2010 17:00,0,5.65,172.09,46.61,13.75,246.15
03/06/2010 18:00,0,5.72,169.16,48.51,13.54,156.53
03/06/2010 19:00,0,5.29,184.75,49.79,13.19,110.58
03/06/2010 20:00,0,5.82,192.04,53.86,12.18,31.21
03/06/2010 21:00,0,4.02,191.32,54.77,11.62,1.14
03/06/2010 22:00,0,2.35,222.21,56.48,11.05,-0.85
03/06/2010 23:00,0,1.82,232.11,61.59,10.12,-0.85
04/06/2010 00:00,0,2.05,227.45,62.92,9.39,-0.85
04/06/2010 01:00,0,2.15,228.28,64.7,9.14,-0.85
04/06/2010 02:00,0,2.45,228.77,65.24,9.08,-0.85
04/06/2010 03:00,0,1.88,222.51,61.54,9.62,-0.85
04/06/2010 04:00,0,2.08,233.77,65.87,9.29,-0.85
04/06/2010 05:00,0,2.47,236.81,64.53,9.14,5.54
04/06/2010 06:00,0,2.4,238.26,63.5,9.8,19.6
04/06/2010 07:00,0,1.87,244.38,58.91,11.21,90.69
04/06/2010 08:00,0,1.34,270.03,56.65,13.58,394.35
04/06/2010 09:00,0,1.44,194.43,52.56,15.8,606.83
04/06/2010 10:00,0,2.05,117.23,48.69,17.21,778.03
04/06/2010 11:00,0,2.34,158.07,48.79,18.18,955.75
04/06/2010 12:00,0,3.23,143.32,48.45,18.46,1024.5
04/06/2010 13:00,0,3.39,155.06,45.73,18.92,747.93
04/06/2010 14:00,0,3.34,145.63,42.73,19.68,646.28
04/06/2010 15:00,0,3.91,119.2,40.53,20.51,695.85
04/06/2010 16:00,0,3.52,127.58,37.21,20.99,660.7
04/06/2010 17:00,0,3.71,147.87,35.84,20.89,582.98
04/06/2010 18:00,0,3.95,146.4,33.21,20.39,395.2
04/06/2010 19:00,0,4.69,167.01,32.55,19.39,211.5
04/06/2010 20:00,0,4.59,178.53,37.02,17.96,36.26
04/06/2010 21:00,0,3.34,209.4,38.44,16.67,1.31
04/06/2010 22:00,0,2.4,226.2,40.64,14.85,-0.85
04/06/2010 23:00,0,2.49,230.39,47.06,13.08,-0.85
05/06/2010 00:00,0,1.95,215.17,51.89,12.74,-0.85
05/06/2010 01:00,0,2.22,230.19,55.82,11.78,-0.85
05/06/2010 02:00,0,2.3,230.55,59.86,11.42,-0.85
05/06/2010 03:00,0,2.38,228.85,61.83,11.3,-0.85
05/06/2010 04:00,0,1.94,230.34,63.98,10.71,-0.85
05/06/2010 05:00,0,2.22,230.26,64.6,10.23,6.08
05/06/2010 06:00,0,2.15,230.03,63.17,10.19,17.92
05/06/2010 07:00,0,2.19,229.79,62.56,10.43,82.2
05/06/2010 08:00,0,1.42,235.78,55.57,13.3,433.35
05/06/2010 09:00,0,0.92,175.45,54.07,15.24,615.6
05/06/2010 10:00,0,1.13,29.87,61.09,16.06,776.75
05/06/2010 11:00,0,1.45,35.63,55.33,17.53,903.25
05/06/2010 12:00,0,1.46,10.94,51.49,19.17,985
05/06/2010 13:00,0,1.96,15.06,49.35,20.04,989.5
05/06/2010 14:00,0,2.09,13.81,47.47,20.96,973.5
05/06/2010 15:00,0,1.88,27.82,40.95,21.77,887.25
05/06/2010 16:00,0,2.08,20.53,33.22,22.14,752.53
05/06/2010 17:00,0,1.86,34.61,36.87,22.38,581.7
05/06/2010 18:00,0,1.62,32.93,40.28,21.88,393.75
05/06/2010 19:00,0,0.98,116.79,41.16,20.55,136.41
05/06/2010 20:00,0,1.72,205.41,46.21,17.98,16.16
05/06/2010 21:00,0,1.96,227.87,52.74,16.46,0.62
05/06/2010 22:00,0,1.89,204.48,60.55,15.65,-0.85
05/06/2010 23:00,0,1.53,201.13,65.76,15.14,-0.85
06/06/2010 00:00,0,1.76,216.83,73.91,13.55,-0.85
06/06/2010 01:00,0,1.97,223.04,77.85,12.82,-0.85
06/06/2010 02:00,0,2.13,226.08,80.76,12.15,-0.85
06/06/2010 03:00,0,2.18,227.45,82.8,11.7,-0.85
06/06/2010 04:00,0,2.01,230.23,83.63,11.65,-0.85
06/06/2010 05:00,0,1.95,230.47,85.85,11.37,6.67
06/06/2010 06:00,0,1.67,232.03,85.75,11.53,29.99
06/06/2010 07:00,0,1.39,230.76,85.43,11.98,91.6
06/06/2010 08:00,0,0.76,132.38,77.9,14.25,391.03
06/06/2010 09:00,0,0.91,9.89,78.25,15.23,575.98
06/06/2010 10:00,0,1.33,10,76.4,16.21,695.45
06/06/2010 11:00,0,1.61,7.59,68.9,17.7,794.73
06/06/2010 12:00,0,1.99,24.02,63.34,18.91,872
06/06/2010 13:00,0,1.86,104.6,66.41,19.65,930.25
06/06/2010 14:00,0,2.34,23.9,49.95,21.42,955.75
06/06/2010 15:00,0,1.78,31.65,46.84,21.79,751.9
06/06/2010 16:00,0,2.21,36.29,42.44,22.24,720.48
06/06/2010 17:00,0,1.53,53.6,52.29,21.15,540.28
06/06/2010 18:00,0,1.71,55.05,55.32,20.59,381.35
06/06/2010 19:00,0,1.09,90.12,59.93,19.39,143.66
06/06/2010 20:00,0,1.61,182.33,65.01,17.48,28.36
06/06/2010 21:00,0,1.62,195.2,71.19,15.92,0.43
06/06/2010 22:00,0,1.52,215.83,76.14,14.71,-0.85
06/06/2010 23:00,0,1.57,208.26,79.25,13.88,-0.85
07/06/2010 00:00,0,1.53,201.44,82.85,13.29,-0.85
07/06/2010 01:00,0,1.8,213.47,83.98,12.73,-0.85
07/06/2010 02:00,0,1.17,205.6,87.13,12.74,-0.85
07/06/2010 03:00,0.31,1.2,194.67,91.83,12.42,-0.85
07/06/2010 04:00,3.95,1.62,195.9,96.58,11.53,-0.85
07/06/2010 05:00,1.06,1.4,217,96.68,10.94,4.66
07/06/2010 06:00,0.15,1.95,229.88,95.85,10.96,31.64
07/06/2010 07:00,0,1.12,225.23,97.53,11.05,78.79
07/06/2010 08:00,0,0.78,298.02,96.85,11.7,296.33
07/06/2010 09:00,0,0.81,249.29,96.83,12.49,397.88
07/06/2010 10:00,0,1.25,42,97.48,12.91,605.83
07/06/2010 11:00,0,1.9,18.14,97.55,13.76,812.03
07/06/2010 12:00,0,2.25,18.16,96.3,14.26,893.2
07/06/2010 13:00,0,2.43,36.27,96.05,14.35,859.93
07/06/2010 14:00,0,2.43,40.11,95.93,14.77,800
07/06/2010 15:00,0.01,2.32,51.67,96.58,15,682.63
07/06/2010 16:00,0,2.29,62.01,96,15.17,531.13
07/06/2010 17:00,0,2.2,96.34,95.33,14.52,307.2
07/06/2010 18:00,0,1.78,118.68,94.98,14.04,132.28
07/06/2010 19:00,0,1.24,129.21,95.88,13.71,78.32
07/06/2010 20:00,0,0.82,170.99,96.4,13.37,21.72
07/06/2010 21:00,0.01,1.39,190.59,95.53,13.17,1.36
07/06/2010 22:00,0,1.24,207.33,93.95,12.92,-0.85
07/06/2010 23:00,0,1.03,187.53,93.4,13.06,-0.85
08/06/2010 00:00,0,0.71,158.02,95.38,12.9,-0.85
08/06/2010 01:00,0,0.51,144.78,96.6,12.74,-0.85
08/06/2010 02:00,0,0.59,120.48,97.45,12.56,-0.85
08/06/2010 03:00,0,0.57,117.25,98.33,12.28,-0.85
08/06/2010 04:00,0,0.84,149.2,98.58,12.25,-0.85
08/06/2010 05:00,0,0.67,116.66,99.03,12.13,0.91
08/06/2010 06:00,0,0.52,113.32,99.2,12.07,6.22
08/06/2010 07:00,0,0.72,88.48,99.25,12.07,21.39
08/06/2010 08:00,0,0.95,132.07,99.4,12.17,71.48
08/06/2010 09:00,0,1.1,186.82,98.45,13.04,281.95
08/06/2010 10:00,0,1.06,31.97,93.33,14.06,263.5
08/06/2010 11:00,0,1.28,55.78,89.3,14.76,335.13
08/06/2010 12:00,0,1.58,44.74,88.08,15.46,534.6
08/06/2010 13:00,0.01,2.04,34.13,83.27,17.08,896.23
08/06/2010 14:00,0,1.69,74.38,73.06,17.25,553.98
08/06/2010 15:00,0,2.01,51.01,67.39,18.42,721.15
08/06/2010 16:00,0,1.82,43.16,69.87,18.66,454.28
08/06/2010 17:00,0,1.42,87.09,69.6,18.01,243.65
08/06/2010 18:00,0,1.13,62.75,73.58,16.89,203.33
08/06/2010 19:00,0,0.7,249.76,76.23,15.98,131.83
08/06/2010 20:00,0,0.81,160.24,77.76,15.5,42.34
08/06/2010 21:00,0,1.43,209.13,80.47,14.58,0.51
08/06/2010 22:00,0,1.29,211.97,82.9,13.93,-0.85
08/06/2010 23:00,0,1.03,191.53,82.7,13.48,-0.85
09/06/2010 00:00,0,1.09,195.45,84.98,12.84,-0.85
09/06/2010 01:00,0,1.25,194.45,87.3,12.28,-0.85
09/06/2010 02:00,0,1.09,183.62,87.15,12.27,-0.85
09/06/2010 03:00,0,1.03,186.02,88.6,11.98,-0.85
09/06/2010 04:00,0,0.74,169.67,89.28,11.84,-0.85
09/06/2010 05:00,0,0.64,187.23,90.73,11.7,4.46
09/06/2010 06:00,0,0.6,209.63,89.88,11.76,14.68
09/06/2010 07:00,0,0.55,65.48,90.25,11.91,50.63
09/06/2010 08:00,0,1.29,91.01,90.8,12.22,222.65
09/06/2010 09:00,0,1.52,88.63,87.75,13.18,424.73
09/06/2010 10:00,0,1.38,57.44,84.65,14.57,643.18
09/06/2010 11:00,0,1.59,34.7,78.58,16.01,709.63
09/06/2010 12:00,0,1.99,52.65,73.2,17.28,669.4
09/06/2010 13:00,0,1.89,60.36,70.52,17.58,492.45
09/06/2010 14:00,0,1.3,65.24,64.8,18.49,549.75
09/06/2010 15:00,0,1.21,109.1,63.78,19.13,407.3
09/06/2010 16:00,0,2.12,80.04,61.02,19.74,563.58
09/06/2010 17:00,0,2.09,97.2,55.76,19.19,346.65
09/06/2010 18:00,0,1.43,138.56,57.67,18.13,180.1
09/06/2010 19:00,0,1.65,170.75,62.5,17.31,75.91
09/06/2010 20:00,0,2.01,191.7,63.6,16.46,16.92
09/06/2010 21:00,0,2.16,181.15,65.04,15.64,0.31
09/06/2010 22:00,0,2.16,164.48,62.2,14.88,-0.85
09/06/2010 23:00,0,2.09,204.59,63.77,14.5,-0.85
10/06/2010 00:00,0,1.56,199.89,69.36,14.04,-0.85
10/06/2010 01:00,0,1.13,197.45,73.78,13.82,-0.85
10/06/2010 02:00,0,0.92,194.26,81.08,13.54,-0.85
10/06/2010 03:00,0,1.13,188.23,84.13,13.21,-0.85
10/06/2010 04:00,0,1.4,172.79,86.33,12.95,-0.85
10/06/2010 05:00,0,0.86,237.73,87.35,12.73,2.22
10/06/2010 06:00,0,1.01,141.17,89.15,12.7,13.06
10/06/2010 07:00,0,0.42,117.09,91.15,12.56,20.33
10/06/2010 08:00,0,0.63,154.26,92.63,12.63,39.96
10/06/2010 09:00,0,1.07,110.04,92.25,13.08,145.1
10/06/2010 10:00,0,1.64,134.89,87.33,14.12,289.75
10/06/2010 11:00,0,1.7,109.43,79.13,15.93,490.78
10/06/2010 12:00,0,1.83,104.96,75.57,16.69,463.18
10/06/2010 13:00,0,1.79,110.84,72.57,17.25,474.48
10/06/2010 14:00,0,1.72,113.07,69.46,17.67,419.15
10/06/2010 15:00,0,1.97,97.56,65.42,19.38,771.3
10/06/2010 16:00,0,2.18,49.03,63.32,20.79,613.15
10/06/2010 17:00,0,2.32,141.87,61.12,19.9,323.63
10/06/2010 18:00,0,2.53,173.69,60.92,18.85,149.23
10/06/2010 19:00,0,2.2,182.38,60.18,18.34,93.29
10/06/2010 20:00,0,2.91,198.88,65.55,16.95,18.09
10/06/2010 21:00,0,2.23,190.21,71.73,15.59,0.74
10/06/2010 22:00,0,1.87,198.88,74.44,14.57,-0.85
10/06/2010 23:00,0,1.92,197.29,73.5,14.31,-0.85
11/06/2010 00:00,0,2.17,184.57,75.21,14.15,-0.85
11/06/2010 01:00,0,2.02,192.15,74.53,13.83,-0.85
11/06/2010 02:00,0,2.07,210.15,76.62,12.99,-0.85
11/06/2010 03:00,0,2.1,212.99,77.48,12.41,-0.85
11/06/2010 04:00,0,2.02,212.2,77.91,12.25,-0.85
11/06/2010 05:00,0,1.7,220.62,80.34,11.56,4.69
11/06/2010 06:00,0,1.76,211.74,80.63,11.57,34.48
11/06/2010 07:00,0,1.53,172.37,76.43,12.58,112.4
11/06/2010 08:00,0,1.25,113.93,72.44,14.32,398.08
11/06/2010 09:00,0,1.19,81.39,71.51,14.95,571.48
11/06/2010 10:00,0,1.28,70.06,72.1,16.33,731.23
11/06/2010 11:00,0,1.29,57.65,60.57,18.29,877.75
11/06/2010 12:00,0,1.71,60.25,56.52,20.59,966.5
11/06/2010 13:00,0,2.26,34.92,49.25,22.07,997
11/06/2010 14:00,0,2.13,101.79,47.94,22.91,977.25
11/06/2010 15:00,0,2.3,21.65,41.64,23.2,887.5
11/06/2010 16:00,0,2.25,57.28,42.75,23.42,712.43
11/06/2010 17:00,0,2.06,121.05,40.79,23.07,483.5
11/06/2010 18:00,0,2.22,64.71,37.69,22.53,372
11/06/2010 19:00,0,1.87,96.72,37.47,21.65,194.05
11/06/2010 20:00,0,2.08,181.06,51.98,19.55,38.26
11/06/2010 21:00,0,1.85,187.87,61.31,17.52,1.42
11/06/2010 22:00,0,1.85,201.23,64.72,16.46,-0.85
11/06/2010 23:00,0,2.02,209.64,69.34,15.42,-0.85
12/06/2010 00:00,0,1.94,209.39,71.33,14.92,-0.85
12/06/2010 01:00,0,1.81,222.03,76.18,14,-0.85
12/06/2010 02:00,0,1.89,214.42,78.87,13.46,-0.85
